film_id,film_name,duration,category,language,year,rating
9224,The Spirit of St. Louis,138,biography,English,1957,NR
3682346,Spirit: Stallion of the Cimarron,85,action/adventure,English,2002,G
3829089,Spirited Away,125,fantasy,English,2001,NR
191921,Splash,111,comedy,English,1984,PG
65727,Splendor in the Grass,124,drama,English,1961,NR
22867737,Gori Tere Pyaar Mein,0,comedy,English,2013,NR
374607,The Spoilers,87,drama,English,1942,NR
18718002,Sport Is Born,0,,English,1960,NR
1216072,Spring Parade,89,musical,English,1940,NR
53295,The Spy Who Came In from the Cold,112,drama,English,1965,NR
1215039,The Spy Who Loved Me,125,action/adventure,English,1977,PG
18710539,Inside Squash,60,documentary,English,1984,NR
18692368,Squatter's Rights,7,other,English,1946,NR
5290446,The Squid and the Whale,81,drama,English,2005,R
19230529,Square Grouper: The Godfathers of Ganja,99,documentary,English,2011,R
18737508,Sredni Vashtar,27,other,English,1982,NR
1215359,Stage Door,92,comedy-drama,English,1937,NR
66194,Stage Door Canteen,132,drama,English,1943,NR
1229715,Stagecoach,97,western,English,1939,NR
1215094,Stagecoach to Fury,75,western,English,1956,NR
17199,The Dark at the Top of the Stairs,123,drama,English,1960,NR
21259213,All the Light in the Sky,79,drama,English,2012,NR
375706,Stalag 17,120,comedy-drama,English,1953,NR
156664,Stand and Deliver,105,drama,English,1988,PG
232454,Stand By for Action,109,drama,English,1942,NR
1215249,Stand By Me,87,comedy-drama,English,1986,R
21029425,Beyond the Farthest Star,0,drama,English,2012,PG-13
21029425,Beyond the Farthest Star,0,drama,English,2012,PG-13
33806,Fear in the Night,71,mystery & suspense,English,1947,NR
51196,A Star is Born,111,drama,English,1937,NR
51196,A Star is Born,111,drama,English,1937,NR
51196,A Star is Born,111,drama,English,1937,NR
1225167,The Star Maker,85,musical,English,1939,NR
162596,Star Spangled Rhythm,99,comedy,English,1942,NR
8904813,Star Trek,126,sci-fi,English,2009,PG-13
5373,Star Trek: First Contact,120,sci-fi,English,1996,PG-13
10833,Star Trek IV: The Voyage Home,119,sci-fi,English,1986,PG
54797,Star Trek VI: The Undiscovered Country,113,sci-fi,English,1991,PG
67020,Star Trek: The Motion Picture,132,sci-fi,English,1979,G
67163,Star Wars,121,sci-fi,English,1977,PG
2977662,Star Wars Episode I: The Phantom Menace,133,sci-fi,English,1999,PG
3849335,Star Wars Episode II: Attack of the Clones,143,sci-fi,English,2002,PG
4818189,Star Wars Episode III: Revenge of the Sith,142,action/adventure,English,2005,PG-13
24713,Star Witness,68,drama,English,1931,NR
21807,Starman,105,sci-fi,English,1984,PG
115352,Starship Troopers,129,sci-fi,English,1997,R
1215376,Starting Over,106,comedy-drama,English,1979,R
1225168,State Fair,80,comedy-drama,English,1933,NR
1225168,State Fair,80,comedy-drama,English,1933,NR
23591832,Status: Unknown,120,,English,2014,
68211,Steel Magnolias,118,comedy-drama,English,1989,PG
68221,Stella Dallas,104,drama,English,1937,NR
68229,Step Lively,88,musical,English,1944,NR
14804,My Stepmother Is an Alien,108,comedy,English,1988,PG-13
43635,The Sterile Cuckoo,108,comedy-drama,English,1969,PG
21396410,Twenty Feet From Stardom,89,documentary,English,2013,PG-13
1219037,The Saint in Palm Springs,65,mystery & suspense,English,1941,NR
68652,The Sting,129,comedy-drama,English,1973,PG
9450,The Sting II,120,comedy,English,1983,PG
20912651,About Time,123,comedy,English,2013,R
18726445,Stolen Kisses,70,,English,1929,NR
321594,A Stolen Life,107,drama,English,1947,NR
20991920,The Patience Stone,98,drama,English,2012,R
18718875,"Shop, Look, and Listen",0,,English,1940,NR
1220703,Stop the World---I Want to Get Off,98,musical,English,1966,NR
1215140,Storm over Bengal,65,drama,English,1938,NR
406806,Beethoven's 2nd,89,comedy,English,1993,PG
1215145,The Story of Adele H,97,drama,English,1975,PG
1215299,The Story of Dr. Wassell,140,drama,English,1944,NR
20910826,A Love Story: Liv & Ingmar,83,documentary,English,2012,NR
53299,The Story of Louis Pasteur,85,biography,English,1936,NR
4196989,The Story of the Weeping Camel,86,documentary,English,2003,PG
32547,The Story of Three Loves,122,drama,English,1953,NR
18714046,The Story of Time,10,,English,1951,NR
20059626,Walking with Dinosaurs,87,action/adventure,English,2013,PG
3758049,Straight from the Heart,120,drama,English,2003,NR
2513171,The Straight Story,112,drama,English,1999,G
71978,Strange Invaders,94,sci-fi,English,1983,PG
18744898,Strange Fruit,33,drama,English,1979,NR
53301,The Strange Love of Martha Ivers,116,crime drama,English,1946,NR
22009203,Stranger by the Lake,97,drama,English,2013,NR
19958828,Strangers No More,40,documentary,English,2010,NR
25007,Strangers On a Train,101,mystery & suspense,English,1951,PG
1220743,Strategic Air Command,114,drama,English,1955,NR
19313996,The Adventures of Tintin,106,action/adventure,English,2011,PG
309976,The Stratton Story,106,drama,English,1949,NR
2996933,Fantasia 2000,75,musical,English,1999,G
8905098,Straw Dogs,109,mystery & suspense,English,2011,R
1233684,Strawberry and Chocolate,110,comedy-drama,English,1994,R
53307,The Strawberry Blonde,97,comedy,English,1941,NR
21743062,The Wolf of Wall Street,179,biography,English,2013,R
1215184,Street Angel,102,drama,English,1928,NR
5402630,Street Fight,83,documentary,English,2005,NR
1215531,Street of Chance,74,drama,English,1942,NR
1215827,Street Smart,95,crime drama,English,1987,R
375320,A Streetcar Named Desire,125,drama,English,1951,PG
18767326,Streetwise,115,drama,English,1998,R
16391,Strike Up the Band,120,musical,English,1940,NR
250335,Stars and Stripes Forever,89,biography,English,1952,NR
2237301,Speaking in Strings,75,documentary,English,1999,NR
13476887,The Strip,91,comedy,English,2008,PG-13
1220756,The Stripper,95,drama,English,1963,NR
2466455,Stuart Little,85,comedy,English,1999,PG
20255249,Trouble with the Curve,111,drama,English,2012,PG-13
166273,The Stunt Man,129,drama,English,1980,R
225495,The Subject Was Roses,107,drama,English,1968,G
1220860,Sudden Fear,110,mystery & suspense,English,1952,NR
73655,"Suddenly, Last Summer",114,drama,English,1959,NR
18769097,East of Suez,105,drama,English,1925,NR
234549,The Fighting Sullivans,111,drama,English,1944,NR
302832,Summer and Smoke,118,drama,English,1961,NR
288769,Summer of '42,102,comedy-drama,English,1971,PG
5433012,Summer Storm,98,drama,English,2004,R
3122,"Summer Wishes, Winter Dreams",87,drama,English,1973,PG
16151,In the Good Old Summertime,102,musical,English,1949,NR
20917954,Here Comes the Devil,98,horror,English,2012,NR
30549,Sun Valley Serenade,86,musical,English,1941,NR
1215222,Sunbonnet Sue,89,comedy,English,1945,NR
18717560,Sundae in New York,4,,English,1982,NR
1215570,Sunday Bloody Sunday,110,drama,English,1970,R
1215572,Sundays and Cybele,110,drama,English,1962,NR
14990,Red Sundown,81,western,English,1956,NR
374212,The Sundowners,133,drama,English,1960,NR
15578750,Sunflower,0,other,English,2005,NR
21236731,SUNNY,53,documentary,English,2012,NR
1215230,Sunrise,95,drama,English,1927,NR
10881,Sunrise at Campobello,143,drama,English,1960,NR
19867797,Gangster Squad,112,crime drama,English,2013,R
4220183,Before Sunset,80,drama,English,2004,R
1215865,Sunset Boulevard,110,drama,English,1950,NR
171698,The Sunshine Boys,111,comedy,English,1975,PG
20654166,The Secret Life of Walter Mitty,114,comedy,English,2013,PG
4278214,Super Size Me,96,documentary,English,2004,PG-13
5794242,Superman Returns,154,action/adventure,English,2006,PG-13
5794242,Superman Returns,154,action/adventure,English,2006,PG-13
5794242,Superman Returns,154,action/adventure,English,2006,PG-13
18769858,Sure Cures,0,other,English,1946,NR
6796101,Surf's Up,85,comedy,English,2007,PG
18739073,Survival City,0,documentary,English,1955,NR
127258,Susan Slept Here,98,comedy,English,1954,NR
18755514,Suspicion,0,other,English,1910,NR
18707448,Suzanne Farrell: Elusive Muse,105,documentary,English,1990,NR
32105,Suzy,99,drama,English,1936,NR
1217697,Svengali,76,drama,English,1931,NR
1217701,Swan Song,97,drama,English,1980,NR
1217702,Swanee River,84,drama,English,1939,NR
1221913,The Swarm,116,mystery & suspense,English,1978,PG
18736650,Swedes In America,0,documentary,English,1943,NR
7504788,Sweeney Todd: The Demon Barber of Fleet Street,117,musical,English,2007,R
2540781,Sweet and Lowdown,95,comedy-drama,English,1999,PG-13
2540781,Sweet and Lowdown,95,comedy-drama,English,1999,PG-13
353475,Sweet Bird of Youth,120,drama,English,1962,NR
162900,Sweet Charity,157,musical,English,1969,G
21840,Sweet Dreams,115,drama,English,1985,PG-13
318049,The Sweet Hereafter,113,drama,English,1997,R
53324,Sweethearts,115,musical,English,1938,NR
53324,Sweethearts,115,musical,English,1938,NR
1221930,"Swing High, Swing Low",92,comedy-drama,English,1937,NR
35642,Swing Shift,113,comedy-drama,English,1984,PG
177905,Swing Time,105,musical,English,1936,NR
20531756,The LEGO Movie,101,comedy,English,2014,PG
1229748,Swiss Family Robinson,92,drama,English,1940,NR
18695736,Switzerland: Glacier Express,0,documentary,English,1995,NR
18735220,Swooner Crooner,0,other,English,1944,NR
4002386,Finding Nemo,101,comedy,English,2003,G
514972,The Sword in the Stone,75,fantasy,English,1963,G
21136695,Berlin: Symphony of a Great City,70,documentary,English,1927,NR
4357815,The Polar Express,100,fantasy,English,2004,G
5135280,Syriana,128,drama,English,2005,R
21329957,Syrup,90,comedy-drama,English,2013,R
2473768,Tumbleweeds,102,drama,English,1999,PG-13
1216389,T-Men,96,crime drama,English,1947,NR
287099,Tobacco Road,84,drama,English,1941,NR
20337862,Tabu,119,drama,English,2012,NR
1218128,"Take a Letter, Darling",93,comedy,English,1942,NR
16047,Take the High Ground,101,drama,English,1953,NR
295471,A Tale of Two Cities,120,drama,English,1935,NR
2540037,The Talented Mr. Ripley,140,drama,English,1999,R
1218136,Tales of Hoffmann,118,arts & literature,English,1951,NR
18792367,Tales of Meeting and Parting,0,,English,1984,NR
62124,Talk of the Town,118,comedy,English,1942,NR
3860452,Talk to Her,110,drama,English,2002,R
231461,"Tall, Dark and Handsome",78,comedy,English,1941,NR
1217970,The Taming of the Shrew,63,comedy,English,1929,NR
1221968,Tammy and the Bachelor,89,comedy,English,1957,NR
9849039,Tanghi Argentini,14,comedy,English,2006,NR
8904958,Tangled in Disney Digital 3-D,100,fantasy,English,2010,PG
1212024,Last Tango in Paris,136,drama,English,1972,NC-17
1212024,Last Tango in Paris,136,drama,English,1972,NC-17
261365,Tanks a Million,50,comedy,English,1941,NR
1222327,The Tanks Are Coming,90,drama,English,1951,NR
1217767,Plains of Battle,96,drama,English,1963,NR
1218150,Target for Tonight,48,documentary,English,1941,NR
2579909,Tarzan,88,action/adventure,English,1999,G
457493,Task Force,116,drama,English,1949,NR
3284989,The Taste of Others,113,comedy-drama,English,1999,NR
2071,Taxi Driver,112,drama,English,1976,R
7564448,Taxi to the Dark Side,106,documentary,English,2007,R
3901177,The Hunted,94,action/adventure,English,2003,R
1217998,Teacher's Pet,120,comedy,English,1958,NR
18718131,Technological Threat,4,other,English,1988,NR
19980794,Ted,107,comedy,English,2012,R
502438,Easy Rider,94,drama,English,1969,R
22009175,"Like Father, Like Son",122,drama,English,2013,NR
1216437,Teenage Rebel,94,drama,English,1956,NR
18766439,The Tell-Tale Heart,25,horror,English,2000,NR
21803414,American Hustle,138,drama,English,2013,R
14708374,The Tempest,110,fantasy,English,2010,PG-13
14708374,The Tempest,110,fantasy,English,2010,PG-13
18706285,K's Choice: 10 - 1993 > 2003 - Ten Years Of,300,music,English,2004,NR
9867320,The New Ten Commandments,100,documentary,English,2008,NR
1222364,Ten Gentlemen From West Point,102,drama,English,1942,NR
225482,Knights of the Round Table,115,action/adventure,English,1954,NR
1216452,Tender Is the Night,146,drama,English,1961,NR
356153,Tender Mercies,89,drama,English,1983,PG
22570247,Winter's Tale,129,drama,English,2014,PG-13
1218014,The Tender Trap,110,comedy,English,1955,NR
134055,Tequila Sunrise,116,crime drama,English,1988,R
18725939,Retrato de Teresa,115,drama,English,1979,NR
55394,Terminator 2: Judgment Day,136,sci-fi,English,1991,R
1221402,Hotel Terminus: The Life and Times of Klaus Barbie,267,documentary,English,1988,NR
1201,Terms of Endearment,130,comedy-drama,English,1983,PG
1227323,Tess,175,drama,English,1979,PG
66251,Test Pilot,118,drama,English,1938,NR
1218210,Testament,90,drama,English,1983,PG
1218430,The Texas Rangers,95,western,English,1936,NR
9801,Thank God It's Friday,100,musical,English,1978,PG
25665,Thank Your Lucky Stars,127,musical,English,1943,NR
222165,Thanks a Million,85,musical,English,1935,NR
22285229,That Awkward Moment,94,comedy,English,2014,R
1222400,That Certain Age,95,comedy,English,1938,NR
53360,That Forsyte Woman,114,drama,English,1949,NR
67141,That Girl from Paris,110,musical,English,1937,NR
511853,That Hamilton Woman,128,drama,English,1941,NR
377823,That Lady in Ermine,89,comedy,English,1948,NR
234962,That Man from Rio,114,comedy,English,1964,NR
14130,Bigger Than Life,95,drama,English,1956,NR
1216593,That Obscure Object of Desire,103,comedy-drama,English,1977,R
195,That Thing You Do!,110,comedy,English,1996,PG
250297,That Touch of Mink,99,comedy,English,1962,NR
1216596,That Uncertain Feeling,84,comedy,English,1941,NR
2354,That's Life,102,comedy-drama,English,1986,PG-13
22285229,That Awkward Moment,94,comedy,English,2014,R
1218450,Their Own Desire,65,drama,English,1929,NR
1222053,Thelma & Louise,130,comedy-drama,English,1991,R
20835082,Ain't Them Bodies Saints,96,crime drama,English,2013,R
1222411,Theodora Goes Wild,94,comedy,English,1936,NR
1216604,There Goes My Heart,81,comedy,English,1938,NR
7457616,There Will Be Blood,158,drama,English,2007,R
349608,There's No Business Like Show Business,117,musical,English,1954,NR
1216608,These Three,93,drama,English,1936,NR
67377,They Knew What They Wanted,96,drama,English,1940,NR
18764183,They Planted A Stone,0,documentary,English,1953,NR
1216077,They Shall Have Music,105,drama,English,1939,NR
67678,"They Shoot Horses, Don't They?",121,drama,English,1969,PG
127352,They Were Expendable,135,drama,English,1945,NR
18754688,They're Always Caught,0,crime drama,English,1938,NR
21525215,The Book Thief,131,drama,English,2013,PG-13
21525215,The Book Thief,131,drama,English,2013,PG-13
18682,The Thief of Bagdad,148,action/adventure,English,1924,NR
19595179,Magic Trip: Ken Kesey's Search for a Kool Place,107,documentary,English,2011,R
1216795,Thin Ice,78,drama,English,1937,NR
67432,The Thin Man,93,mystery & suspense,English,1934,NR
1241973,The Thin Red Line,171,drama,English,1998,R
18759229,3rd Ave. El,0,other,English,1955,NR
374265,The Third Man,104,drama,English,1949,NR
3682528,Thirteen Conversations About One Thing,102,drama,English,2001,R
18699445,Colt 38 Special Squad,224,action/adventure,English,1976,NR
19662595,Zero Dark Thirty,157,drama,English,2012,R
67848,Thirty Seconds Over Tokyo,138,drama,English,1944,NR
1216802,This Above All,110,drama,English,1942,NR
67432,The Thin Man,93,mystery & suspense,English,1934,NR
21045036,This Is Cinerama,120,documentary,English,1952,NR
314441,This is the Army,120,musical,English,1943,NR
24865,This Land is Mine,103,drama,English,1943,NR
1221657,This Love of Ours,90,drama,English,1945,NR
21396440,This Is Martin Bonner,83,comedy-drama,English,2013,R
1221659,This Sporting Life,129,drama,English,1963,NR
19577917,Thor: The Dark World,112,action/adventure,English,2013,PG-13
21657198,This Way Up,10,comedy,English,2008,NR
1216869,This Woman Is Mine,0,drama,English,1935,NR
1221662,The Thomas Crown Affair,102,comedy-drama,English,1968,R
1221664,Thoroughly Modern Millie,138,musical,English,1967,G
21450,Those Magnificent Men in Their Flying Machines,132,comedy,English,1965,G
18776411,The Cross of Thoth,0,other,English,2007,NR
1216878,A Thousand and One Nights,93,fantasy,English,1945,NR
25715,A Thousand Clowns,117,comedy-drama,English,1965,NR
127061,Thousands Cheer,126,musical,English,1943,NR
19551899,The Three Musketeers,119,action/adventure,English,2011,PG-13
1221579,Three Brothers,113,drama,English,1981,PG
1216825,The Three Caballeros,70,comedy,English,1944,G
30545,Three Coins in the Fountain,101,comedy-drama,English,1954,NR
1216884,Three Comrades,98,drama,English,1938,NR
28243,Three Days of the Condor,120,mystery & suspense,English,1975,R
243800,The Three Faces of Eve,91,drama,English,1957,NR
1217036,Three Is a Family,81,comedy,English,1944,NR
18763997,Three Kisses,0,paranormal,English,1955,NR
18721889,The Three Little Pigs,50,,English,1990,NR
25716,Three Little Words,102,biography,English,1950,NR
1216894,Three Men and a Cradle,100,comedy,English,1985,PG-13
18711943,3 Misses,0,other,English,1999,NR
19551899,The Three Musketeers,119,action/adventure,English,2011,PG-13
12324201,The Tree Of Life,139,drama,English,2011,PG-13
18773416,Three Russian Girls,80,other,English,1943,NR
1216840,Three Smart Girls,84,comedy,English,1936,NR
7072351,3:10 to Yuma,117,western,English,2007,R
1225138,Through a Glass Darkly,207,drama,English,1961,NR
194249,Throw Momma from the Train,88,comedy,English,1987,PG-13
1216858,Thunderball,130,action/adventure,English,1965,PG
1216920,Thunderbolt,91,crime drama,English,1929,NR
1217164,Thunderbolt and Lightfoot,114,crime drama,English,1974,R
18767132,Thursday's Children,0,,English,1954,NR
20912651,About Time,123,comedy,English,2013,R
5224080,Tim Burton's Corpse Bride,76,comedy,English,2005,PG
18701136,Timber Toppers,0,documentary,English,1938,NR
20912651,About Time,123,comedy,English,2013,R
18701047,Time For Justice,0,documentary,English,1994,NR
20912651,About Time,123,comedy,English,2013,R
18729212,Time Is Running Out,0,mystery & suspense,English,1952,NR
207300,The Time Machine,103,sci-fi,English,1960,G
207300,The Time Machine,103,sci-fi,English,1960,G
20912651,About Time,123,comedy,English,2013,R
20912651,About Time,123,comedy,English,2013,R
8855824,The Day the Earth Stood Still,102,sci-fi,English,2008,PG-13
1222467,"The Time, The Place and the Girl",70,musical,English,1946,NR
199646,A Time to Love and a Time to Die,132,drama,English,1958,NR
1222471,The Times of Harvey Milk,87,documentary,English,1984,NR
1217201,The Tin Drum,142,drama,English,1979,R
171629,Tin Pan Alley,95,musical,English,1940,NR
1217278,The Tin Star,93,western,English,1957,NR
15432300,Tin Toy,3,comedy,English,1988,NR
19493932,"Tinker, Tailor, Soldier, Spy",127,mystery & suspense,English,2011,R
18735188,Trip for Tat,0,other,English,1960,NR
1220711,Story of Michelangelo,68,documentary,English,1949,NR
125613,Titanic,194,drama,English,1997,PG-13
125613,Titanic,194,drama,English,1997,PG-13
2640981,TITUS,162,drama,English,1999,R
18779119,Tlayucan,105,drama,English,1961,NR
1211520,It's Good to be Alive,100,biography,English,1974,NR
509785,To Be or Not to Be,99,comedy,English,1942,NR
509785,To Be or Not to Be,99,comedy,English,1942,NR
1217057,To Catch a Thief,103,mystery & suspense,English,1955,PG
1217209,To Die in Madrid,87,documentary,English,1965,NR
640,To Each His Own,122,drama,English,1946,NR
21789569,To Forget Venice,110,drama,English,1980,
256523,To Kill a Mockingbird,129,drama,English,1962,NR
18726774,To Live Again,0,documentary,English,1963,NR
18691699,To Live Or Let Die,30,documentary,English,1982,NR
18706681,To the People of the United States,21,documentary,English,1943,NR
18790102,To the Shores of Iwo Jima,59,documentary,English,1942,NR
1217217,To the Shores of Tripoli,86,drama,English,1942,NR
307927,The Toast of New Orleans,97,musical,English,1950,NR
385945,Tobruk,107,drama,English,1967,NR
43074,Tom & Viv,115,drama,English,1994,PG-13
150702,"Tom, Dick and Harry",86,comedy,English,1941,NR
1217296,Tom Jones,160,comedy,English,1963,NR
1217222,Tom Sawyer,100,action/adventure,English,1973,G
4434811,The Adventures of Tom Thumb and Thumbelina,120,fantasy,English,2002,G
15459,Tommy,111,musical,English,1975,PG
21396421,Escape From Tomorrow,104,horror,English,2013,NR
235479,Tonight and Every Night,92,drama,English,1945,NR
22081725,The Invisible Woman,111,drama,English,2013,R
1217088,Too Many Husbands,84,comedy,English,1940,NR
16924,Too Young to Kiss,91,comedy,English,1951,NR
18706770,"Toot, Whistle, Plunk and Boom",10,comedy,English,1953,NR
132370,Tootsie,116,comedy,English,1982,PG
1952,Top Gun,110,drama,English,1986,PG
642,Top Hat,101,musical,English,1935,NR
1222512,Topkapi,120,action/adventure,English,1964,NR
1217099,Topper,98,comedy,English,1937,NR
1217097,Topper Returns,85,comedy,English,1941,NR
1217098,Topper Takes a Trip,85,comedy,English,1939,NR
2540777,Topsy-Turvy,153,drama,English,1999,R
160263,Tora! Tora! Tora!,143,drama,English,1970,G
400920,Torch Song Trilogy,120,comedy-drama,English,1988,R
18791911,Torero,89,drama,English,1956,NR
232463,Torpedo Run,98,drama,English,1958,NR
260101,Tortilla Flat,105,drama,English,1942,NR
18702231,The Tortoise and the Hare,30,other,English,1986,NR
18792605,Torture Money,0,crime drama,English,1937,NR
9553171,Gran Torino,116,drama,English,2008,R
19167819,Total Recall,121,action/adventure,English,2012,PG-13
311843,A Touch of Class,105,comedy,English,1973,PG
21820760,Dark Touch,90,horror,English,2013,NR
6021107,Toward Independence,29,documentary,English,1948,NR
217264,The Towering Inferno,165,drama,English,1974,PG
12186782,The Town,125,crime drama,English,2010,R
1218542,Town Without Pity,112,drama,English,1961,NR
1238407,Toy Story,81,comedy,English,1995,G
2812166,Toy Story 2,92,comedy,English,1999,G
8904803,Toy Story 3,103,fantasy,English,2010,G
18691740,Toy Tinkers,7,comedy,English,1949,NR
21396388,Toy's House,93,comedy,English,2013,R
20426193,Toys in the Attic,80,fantasy,English,2012,PG
216964,Trader Horn,105,action/adventure,English,1931,NR
201838,Trading Places,118,comedy,English,1983,R
3084872,Traffic,147,crime drama,English,2000,R
18764910,Traffic With The Devil,0,documentary,English,1946,NR
1223634,Trail of the Lonesome Pine,102,drama,English,1936,NR
28129,THE TRAIN,140,drama,English,1964,NR
3446024,Training Day,120,crime drama,English,2001,R
25938,Trainspotting,94,drama,English,1996,R
5180555,Transamerica,103,comedy,English,2005,R
10897730,Monks: The Transatlantic Feedback,99,documentary,English,2006,NR
6870094,Transformers,144,action/adventure,English,2007,PG-13
10696021,Transformers: Dark of the Moon,154,sci-fi,English,2011,PG-13
8904872,Transformers: Revenge of the Fallen,150,action/adventure,English,2009,PG-13
18701659,Traveling Hopefully,0,documentary,English,1982,NR
25016,Travels With My Aunt,109,comedy,English,1972,PG
24529,The Treasure of the Sierra Madre,126,drama,English,1948,NR
3829049,Treasure Planet,96,sci-fi,English,2002,PG
1223661,A Tree Grows in Brooklyn,128,drama,English,1945,PG
12324201,The Tree Of Life,139,drama,English,2011,PG-13
98588,Trees Lounge,94,comedy-drama,English,1996,R
21820879,Run and Jump,102,drama,English,2013,NR
1217888,The Trespasser,71,crime drama,English,1947,NR
1184874,Trevor,23,drama,English,1994,NR
374165,Sergeant Rutledge,111,western,English,1960,NR
1242010,Satan's Triangle,74,drama,English,1975,NR
1221078,The Perfect Tribute,100,drama,English,1991,NR
1219256,Trio,88,comedy-drama,English,1950,NR
396199,The trip to bountiful,105,drama,English,1985,PG
4033616,The Triplets of Belleville,80,action/adventure,English,2003,PG-13
1217896,Tristana,95,drama,English,1970,PG-13
8882,Tron,96,fantasy,English,1982,PG
12559259,Tron: Legacy,126,sci-fi,English,2010,PG
1217901,Tropic Holiday,77,musical,English,1938,NR
8147110,Tropic Thunder,106,comedy,English,2008,R
18698548,Trouble Indemnity,0,,English,1950,NR
9255214,Trouble the Water,94,documentary,English,2008,NR
1238135,Troublesome Creek: A Midwestern,88,documentary,English,1995,NR
4177321,Troy,163,drama,English,2004,R
21102904,Truant Officer Donald,8,comedy,English,1941,NR
1244182,The Truce,110,drama,English,1996,R
1219487,The True Glory,85,documentary,English,1945,NR
19944,True Grit,128,western,English,1969,G
19944,True Grit,128,western,English,1969,G
501783,True Lies,141,action/adventure,English,1994,R
18720357,The True Story of the Civil War,29,,English,1956,NR
471550,The Truman Show,103,drama,English,1998,PG
21396351,Emanuel and the Truth About Fishes,96,drama,English,2013,NR
5402801,Tsotsi,94,drama,English,2005,R
19886672,The Tsunami and the Cherry Blossom,40,documentary,English,2011,NR
43625,Atlantic City,104,drama,English,1980,R
1219565,Tubby the Tuba,0,musical,English,1977,G
97949,Tucker: The Man and His Dream,111,drama,English,1988,PG
18729109,Tuesday Morning Ride,0,other,English,1995,NR
21553230,Tulips Shall Grow,7,other,English,1942,NR
427661,Tulsa,90,drama,English,1949,NR
2473768,Tumbleweeds,102,drama,English,1999,PG-13
295490,Tunes of Glory,106,drama,English,1960,NR
18713456,Tup Tup,0,,English,1972,NR
4021402,Tupac: Resurrection,112,documentary,English,2003,R
22944695,Cold Turkey,84,drama,English,2013,NR
1221590,Turkish Delight,112,drama,English,1973,R
19948,The Turning Point,119,drama,English,1976,PG
1213089,The Roaring Twenties,106,drama,English,1939,NR
21512509,Twelve Years a Slave,134,drama,English,2013,R
469845,12 Angry Men,96,drama,English,1997,PG-13
26073,12 Monkeys,130,sci-fi,English,1995,R
1217926,Twelve O'Clock High,135,drama,English,1949,NR
18690904,12:01 P.M.,25,sci-fi,English,1990,NR
20553868,24 Hour Alert,31,drama,English,1955,NR
4029820,21 Grams,125,drama,English,2003,R
21396410,Twenty Feet From Stardom,89,documentary,English,2013,PG-13
166932,"20,000 Leagues Under the Sea",127,action/adventure,English,1954,G
158346,Twice in a Lifetime,117,drama,English,1985,R
393573,Twilight of Honor,104,crime drama,English,1963,NR
15585346,The Twilight Samurai,130,drama,English,2002,NR
23461186,Twin Sisters,58,documentary,English,2013,NR
21691340,Go for Sisters,122,drama,English,2013,NR
18738520,Twin Towers,35,documentary,English,2002,NR
4595835,Twist of Faith,87,documentary,English,2005,NR
248,Twister,113,action/adventure,English,1996,PG-13
4318679,Two Arabian Knights,90,comedy,English,1927,NR
19438417,"Two Cars, One Night",12,drama,English,2004,NR
377825,Two for the Road,112,comedy-drama,English,1967,NR
1224104,Two for the Seesaw,120,drama,English,1962,NR
1219520,Two Girls and a Sailor,124,musical,English,1944,NR
1229571,Sketch Artist II,90,mystery & suspense,English,1995,NR
1219602,Two-Minute Warning,147,crime drama,English,1976,R
19551899,The Three Musketeers,119,action/adventure,English,2011,PG-13
18784605,Two Soldiers,30,other,English,1985,NR
249721,2001: A Space Odyssey,139,sci-fi,English,1968,G
128435,2010,114,sci-fi,English,1984,PG
53987,Two Tickets to Broadway,106,musical,English,1951,NR
1224117,Two Thousand Women,97,drama,English,1944,NR
1219612,Typhoon,70,drama,English,1940,NR
2693477,U-571,116,action/adventure,English,2000,PG-13
1236250,Ugetsu Monogatari,96,drama,English,1953,NR
21236671,The Ugly Duckling,97,comedy-drama,English,2012,NR
253100,Ulee's Gold,115,drama,English,1997,R
380344,Ulysses,140,comedy-drama,English,1967,NR
1219741,Umberto D,89,drama,English,1952,NR
1224130,The Umbrellas of Cherbourg,120,musical,English,1964,
63824,The Unbearable Lightness of Being,172,drama,English,1987,R
19536237,Django Unchained,165,drama,English,2012,R
1242832,Helen Keller in Her Story,55,documentary,English,1954,NR
19588709,Undefeated,110,documentary,English,2011,PG-13
38014,Under Fire,127,drama,English,1983,R
414035,Under Siege,120,drama,English,1992,R
3978742,Under the Tuscan Sun,115,drama,English,2003,PG-13
289419,Under the Volcano,112,drama,English,1984,R
63954,Under Western Stars,67,western,English,1938,NR
18737320,Underworld,88,crime drama,English,1927,NR
3710786,Unfaithful,124,drama,English,2002,R
512069,Unfinished Business,96,drama,English,1941,NR
1228281,Unforgiven,131,western,English,1990,R
1225180,The Uninvited,98,mystery & suspense,English,1944,NR
1224165,Union Maids,50,documentary,English,1977,NR
1219841,Union Pacific,135,action/adventure,English,1939,NR
5288415,United 93,115,drama,English,2006,R
22420325,The United States of Football,101,documentary,English,2012,NR
7092537,Across the Universe,133,musical,English,2007,PG-13
7092537,Across the Universe,133,musical,English,2007,PG-13
141,An Unmarried Woman,124,drama,English,1978,R
23264171,Mysteries of the Unseen World,40,documentary,English,2014,NR
139674,The Unsinkable Molly Brown,128,musical,English,1964,NR
12150056,Unstoppable,98,action/adventure,English,2010,PG-13
29639,Unstrung Heroes,93,drama,English,1995,PG
233590,The Untouchables,120,crime drama,English,1987,R
6778120,Knocked Up,129,comedy,English,2007,R
